CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
48309003602,Texas,McLennan,0,2614,983,0,24.0,0.92,0,0,0,0,0,0,8.1,64500.0,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,0.0,,2614.0,100.0,775.0,29.65,651.0,24.9,382.0,14.61,2260.0,86.46,165.0,6.31,9.0,0.34,0.0,0.0,23.0,0.88,157.0,6.01,261.0,9.98,15.0,1.55,62.0,6.33,2614.0,100.0,775.0,29.65,651.0,24.9,382.0,14.61,2260.0,86.46,165.0,6.31,9.0,0.34,0.0,0.0,23.0,0.88,157.0,6.01,261.0,9.98,15.0,1.55,62.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,777.0,651.0,382.0,2260.0,165.0,9.0,0.0,23.0,157.0,261.0,15.0,63.0
48309003701,Texas,McLennan,0,3159,1190,0,0.0,0.0,0,0,0,0,0,0,10.0,64900.0,0,0,0,0,0,0,0,0,,,,,,,3159.0,100.0,1010.0,31.99,767.0,24.28,469.0,14.85,2640.0,83.57,231.0,7.31,12.0,0.38,2.0,0.06,18.0,0.57,256.0,8.1,498.0,15.76,31.0,2.58,64.0,5.35,3159.0,100.0,1010.0,31.99,767.0,24.28,469.0,14.85,2640.0,83.57,231.0,7.31,12.0,0.38,2.0,0.06,18.0,0.57,256.0,8.1,498.0,15.76,31.0,2.58,64.0,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.0,767.0,469.0,2640.0,231.0,12.0,2.0,18.0,256.0,498.0,30.0,63.0
48309003703,Texas,McLennan,1,4968,1721,0,0.0,0.0,0,0,0,0,0,0,12.6,83090.0,1,1,1,1,1,0,0,0,4286.0,4939.0,4286.0,1076.0,1239.0,1076.0,4939.0,99.42,1239.0,24.95,1329.0,26.74,619.0,12.47,4394.0,88.46,180.0,3.62,26.0,0.52,0.0,0.0,29.0,0.58,310.0,6.24,641.0,12.9,34.0,1.97,51.0,2.94,4286.0,86.27,1076.0,21.66,1139.0,22.92,572.0,11.51,3842.0,77.33,127.0,2.56,22.0,0.44,0.0,0.0,26.0,0.52,270.0,5.43,537.0,10.81,33.0,1.89,44.0,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.0,1337.0,622.0,4420.0,181.0,26.0,0.0,29.0,312.0,645.0,33.0,57.0
48309003706,Texas,McLennan,1,9038,3271,0,0.0,0.0,0,0,0,0,0,0,7.6,94371.0,1,1,1,1,1,0,0,0,4756.0,7245.0,4756.0,1009.0,1689.0,1009.0,7245.0,80.16,1689.0,18.69,1981.0,21.92,730.0,8.08,5646.0,62.47,726.0,8.04,297.0,3.28,17.0,0.19,24.0,0.27,535.0,5.92,995.0,11.01,18.0,0.56,99.0,3.03,4756.0,52.63,1009.0,11.17,1348.0,14.91,415.0,4.59,3607.0,39.91,511.0,5.65,232.0,2.56,17.0,0.19,15.0,0.17,375.0,4.15,648.0,7.17,15.0,0.45,64.0,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2661.0,2482.0,943.0,7092.0,874.0,356.0,19.0,27.0,670.0,1265.0,28.0,149.0
48309003707,Texas,McLennan,1,8635,3672,0,259.0,3.0,0,0,0,0,0,0,8.7,60750.0,1,1,1,1,1,0,0,0,2493.0,6484.0,2493.0,926.0,2099.0,926.0,6484.0,75.09,2099.0,24.31,1592.0,18.44,891.0,10.31,4951.0,57.33,708.0,8.2,307.0,3.56,2.0,0.02,43.0,0.49,474.0,5.49,939.0,10.87,52.0,1.41,319.0,8.68,2493.0,28.87,926.0,10.72,664.0,7.7,196.0,2.27,1845.0,21.37,262.0,3.03,122.0,1.41,0.0,0.0,14.0,0.17,249.0,2.89,420.0,4.87,23.0,0.63,123.0,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446.0,2060.0,1210.0,6727.0,849.0,420.0,2.0,53.0,584.0,1178.0,65.0,433.0
48309003708,Texas,McLennan,1,6860,2515,0,0.0,0.0,0,0,0,0,0,0,3.7,72442.0,1,1,1,1,1,0,0,0,3091.0,5596.0,3091.0,472.0,849.0,472.0,5596.0,81.57,849.0,12.37,1517.0,22.12,490.0,7.14,4580.0,66.77,396.0,5.78,214.0,3.12,2.0,0.03,19.0,0.27,384.0,5.6,724.0,10.56,12.0,0.48,74.0,2.96,3091.0,45.06,472.0,6.88,870.0,12.68,273.0,3.98,2599.0,37.89,200.0,2.91,113.0,1.64,0.0,0.0,11.0,0.16,169.0,2.46,308.0,4.49,5.0,0.2,41.0,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.0,1837.0,623.0,5585.0,522.0,241.0,3.0,26.0,483.0,930.0,16.0,101.0
48309003801,Texas,McLennan,0,6582,2271,0,0.0,0.0,0,0,0,0,0,0,3.5,103806.0,0,0,0,0,0,0,0,0,,,,,,,6170.0,93.74,743.0,11.29,1762.0,26.76,638.0,9.69,5787.0,87.92,55.0,0.84,33.0,0.5,7.0,0.11,25.0,0.38,263.0,3.99,560.0,8.5,26.0,1.14,95.0,4.17,5136.0,78.03,532.0,8.08,1429.0,21.71,534.0,8.12,4819.0,73.21,41.0,0.63,22.0,0.34,7.0,0.11,24.0,0.37,223.0,3.38,450.0,6.83,16.0,0.71,79.0,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.0,1873.0,686.0,6181.0,56.0,34.0,7.0,25.0,279.0,595.0,36.0,105.0
48309003802,Texas,McLennan,0,6002,2219,0,0.0,0.0,0,0,0,0,0,0,10.5,67788.0,0,0,0,0,0,0,0,0,,,,,,,5630.0,93.8,1737.0,28.94,1431.0,23.84,722.0,12.02,4789.0,79.79,173.0,2.88,10.0,0.17,1.0,0.02,36.0,0.6,621.0,10.34,1002.0,16.69,50.0,2.27,222.0,10.0,4817.0,80.25,1477.0,24.61,1231.0,20.51,596.0,9.93,4164.0,69.38,79.0,1.32,10.0,0.16,1.0,0.02,35.0,0.58,528.0,8.79,841.0,14.02,35.0,1.59,187.0,8.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771.0,1529.0,799.0,5095.0,196.0,10.0,1.0,37.0,663.0,1052.0,60.0,226.0
48309003900,Texas,McLennan,0,8644,3037,0,148.0,1.71,0,0,0,0,0,0,9.6,78933.0,0,0,0,0,0,0,0,0,,,,,,,7515.0,86.94,2155.0,24.93,2154.0,24.92,1035.0,11.97,5866.0,67.86,536.0,6.2,48.0,0.55,3.0,0.03,55.0,0.64,1007.0,11.65,1735.0,20.07,47.0,1.56,156.0,5.15,4676.0,54.09,950.0,10.99,1360.0,15.73,567.0,6.56,3834.0,44.35,356.0,4.12,43.0,0.5,3.0,0.03,30.0,0.35,409.0,4.73,734.0,8.49,23.0,0.75,98.0,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844.0,2492.0,1235.0,6689.0,582.0,49.0,3.0,65.0,1256.0,2185.0,56.0,191.0
48309004000,Texas,McLennan,0,4957,1846,0,0.0,0.0,0,0,0,0,0,0,4.9,91573.0,1,1,0,0,0,1,0,0,1313.0,1313.0,,299.0,299.0,,4957.0,100.0,1124.0,22.68,1252.0,25.26,765.0,15.43,4680.0,94.41,82.0,1.65,18.0,0.36,0.0,0.0,33.0,0.67,144.0,2.9,358.0,7.22,13.0,0.72,47.0,2.57,4957.0,100.0,1124.0,22.68,1252.0,25.26,765.0,15.43,4680.0,94.41,82.0,1.65,18.0,0.36,0.0,0.0,33.0,0.67,144.0,2.9,358.0,7.22,13.0,0.72,47.0,2.57,1313.0,26.48,299.0,6.03,264.0,5.33,231.0,4.65,1243.0,25.07,15.0,0.3,4.0,0.07,0.0,0.0,16.0,0.33,35.0,0.71,83.0,1.67,5.0,0.29,13.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.0,1252.0,765.0,4680.0,82.0,18.0,0.0,33.0,144.0,358.0,12.0,47.0
48309004102,Texas,McLennan,0,5106,1843,0,0.0,0.0,0,0,0,0,0,0,4.4,95128.0,1,1,0,0,0,1,0,0,1687.0,1687.0,,296.0,296.0,,5106.0,100.0,1029.0,20.15,1328.0,26.01,623.0,12.2,4825.0,94.5,33.0,0.65,7.0,0.14,0.0,0.0,38.0,0.74,203.0,3.98,475.0,9.3,10.0,0.52,13.0,0.7,5106.0,100.0,1029.0,20.15,1328.0,26.01,623.0,12.2,4825.0,94.5,33.0,0.65,7.0,0.14,0.0,0.0,38.0,0.74,203.0,3.98,475.0,9.3,10.0,0.52,13.0,0.7,1687.0,33.04,296.0,5.79,462.0,9.05,198.0,3.88,1571.0,30.77,9.0,0.17,5.0,0.1,0.0,0.0,13.0,0.25,89.0,1.75,146.0,2.87,0.0,0.0,4.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.0,1328.0,623.0,4825.0,33.0,7.0,0.0,38.0,203.0,475.0,11.0,13.0
48309004103,Texas,McLennan,1,7166,2565,0,4.0,0.06,0,0,0,0,1,0,4.9,88750.0,1,1,1,1,1,0,0,1,7162.0,7166.0,7162.0,1280.0,1281.0,1280.0,7166.0,100.0,1281.0,17.88,2078.0,29.0,717.0,10.01,6263.0,87.4,363.0,5.07,52.0,0.73,5.0,0.07,39.0,0.54,444.0,6.2,826.0,11.53,139.0,5.43,65.0,2.52,7162.0,99.94,1280.0,17.87,2077.0,28.98,717.0,10.0,6260.0,87.35,363.0,5.06,52.0,0.72,5.0,0.07,39.0,0.54,444.0,6.19,826.0,11.52,139.0,5.43,65.0,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681.0,2078.0,717.0,6263.0,363.0,52.0,5.0,39.0,444.0,826.0,172.0,76.0
48309004201,Texas,McLennan,0,3768,1488,0,137.0,3.64,0,0,0,0,0,0,5.7,68438.0,0,0,0,0,0,0,0,0,,,,,,,2197.0,58.3,615.0,16.33,471.0,12.5,529.0,14.03,2033.0,53.96,41.0,1.09,7.0,0.18,1.0,0.03,5.0,0.14,109.0,2.9,165.0,4.37,40.0,2.67,63.0,4.26,1128.0,29.95,250.0,6.63,246.0,6.52,210.0,5.57,1059.0,28.1,16.0,0.43,5.0,0.12,1.0,0.03,1.0,0.03,47.0,1.24,69.0,1.82,25.0,1.69,34.0,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.0,929.0,758.0,3340.0,109.0,10.0,1.0,10.0,298.0,449.0,56.0,105.0
48309004202,Texas,McLennan,0,3690,1367,0,107.0,2.9,0,0,0,0,0,0,15.1,73487.0,0,0,0,0,0,0,0,0,,,,,,,3689.0,99.96,1077.0,29.19,909.0,24.62,507.0,13.73,3425.0,92.81,112.0,3.03,6.0,0.16,2.0,0.05,22.0,0.6,122.0,3.31,330.0,8.94,56.0,4.07,105.0,7.65,3622.0,98.16,1062.0,28.79,888.0,24.06,501.0,13.56,3359.0,91.03,111.0,3.01,6.0,0.16,2.0,0.05,22.0,0.6,122.0,3.31,321.0,8.71,55.0,4.04,103.0,7.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.0,909.0,507.0,3426.0,112.0,6.0,2.0,22.0,122.0,330.0,57.0,102.0
48309004300,Texas,McLennan,1,7209,2434,0,182.0,2.52,0,1,0,0,0,1,17.5,44872.0,0,1,0,1,0,0,0,0,467.0,4997.0,467.0,220.0,2508.0,220.0,4997.0,69.31,2508.0,34.79,1440.0,19.98,589.0,8.17,2869.0,39.8,506.0,7.01,37.0,0.51,0.0,0.0,44.0,0.62,1541.0,21.37,2824.0,39.17,74.0,3.03,292.0,12.02,467.0,6.47,220.0,3.05,40.0,0.55,68.0,0.95,355.0,4.93,47.0,0.66,21.0,0.3,0.0,0.0,1.0,0.01,42.0,0.58,80.0,1.11,11.0,0.47,36.0,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3621.0,2109.0,849.0,3979.0,761.0,50.0,0.0,62.0,2357.0,4197.0,118.0,435.0
48309980000,Texas,McLennan,1,5,1,0,0.0,0.0,0,0,0,0,0,0,0.0,,1,1,1,1,1,0,0,0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,2.0,40.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,2.0,40.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48311950100,Texas,McMullen,0,707,310,0,0.0,0.0,0,0,0,0,0,0,12.8,72750.0,1,1,1,0,0,1,1,1,682.0,682.0,456.0,179.0,179.0,120.0,707.0,100.0,186.0,26.28,119.0,16.83,187.0,26.45,643.0,90.95,8.0,1.13,3.0,0.42,0.0,0.0,0.0,0.0,53.0,7.5,261.0,36.92,13.0,4.04,15.0,4.93,707.0,100.0,186.0,26.28,119.0,16.83,187.0,26.45,643.0,90.95,8.0,1.13,3.0,0.42,0.0,0.0,0.0,0.0,53.0,7.5,261.0,36.92,13.0,4.04,15.0,4.93,682.0,96.42,179.0,25.34,116.0,16.43,177.0,25.07,618.0,87.47,8.0,1.13,3.0,0.42,0.0,0.0,0.0,0.0,52.0,7.4,252.0,35.62,12.0,3.86,15.0,4.72,456.0,64.43,120.0,16.93,79.0,11.11,107.0,15.18,415.0,58.71,8.0,1.13,1.0,0.14,0.0,0.0,0.0,0.0,31.0,4.44,184.0,25.97,8.0,3.0,10.0,3.08,174.0,119.0,187.0,643.0,8.0,3.0,0.0,0.0,53.0,261.0,9.0,11.0
48313000100,Texas,Madison,0,3601,490,1,2423.0,67.29,1,1,0,0,0,1,19.2,50125.0,1,1,0,0,0,1,0,0,2982.0,2982.0,,1401.0,1401.0,,3601.0,100.0,1670.0,46.37,266.0,7.39,261.0,7.25,1771.0,49.18,1262.0,35.05,16.0,0.44,1.0,0.03,14.0,0.39,537.0,14.91,821.0,22.8,12.0,2.55,65.0,13.3,3601.0,100.0,1670.0,46.37,266.0,7.39,261.0,7.25,1771.0,49.18,1262.0,35.05,16.0,0.44,1.0,0.03,14.0,0.39,537.0,14.91,821.0,22.8,12.0,2.55,65.0,13.3,2982.0,82.8,1401.0,38.92,125.0,3.47,115.0,3.2,1286.0,35.72,1179.0,32.74,7.0,0.19,1.0,0.03,10.0,0.28,498.0,13.84,782.0,21.73,6.0,1.32,31.0,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0,266.0,261.0,1771.0,1262.0,16.0,1.0,14.0,537.0,821.0,11.0,56.0
48313000200,Texas,Madison,0,2357,905,0,0.0,0.0,0,0,0,0,0,0,12.6,63693.0,0,0,0,0,0,0,0,0,45.0,45.0,,20.0,20.0,,2357.0,100.0,928.0,39.38,552.0,23.42,473.0,20.07,2087.0,88.54,118.0,5.01,14.0,0.59,0.0,0.0,15.0,0.64,123.0,5.22,210.0,8.91,15.0,1.61,53.0,5.9,2357.0,99.98,928.0,39.37,552.0,23.42,473.0,20.07,2087.0,88.53,118.0,5.01,14.0,0.59,0.0,0.0,15.0,0.64,123.0,5.22,210.0,8.91,15.0,1.61,53.0,5.9,45.0,1.92,20.0,0.84,12.0,0.52,5.0,0.22,37.0,1.57,2.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.25,7.0,0.3,0.0,0.0,1.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,726.0,552.0,473.0,2087.0,118.0,14.0,0.0,15.0,123.0,210.0,14.0,48.0
48313000300,Texas,Madison,0,2774,1108,0,0.0,0.0,0,0,0,0,0,0,8.7,73553.0,1,1,0,0,0,1,0,0,517.0,517.0,,132.0,132.0,,2733.0,98.52,700.0,25.22,643.0,23.2,466.0,16.78,2547.0,91.81,30.0,1.08,20.0,0.72,0.0,0.0,16.0,0.58,120.0,4.33,188.0,6.78,14.0,1.23,96.0,8.65,2690.0,96.98,689.0,24.83,633.0,22.81,462.0,16.66,2509.0,90.44,27.0,0.96,20.0,0.72,0.0,0.0,15.0,0.54,120.0,4.32,187.0,6.75,13.0,1.18,94.0,8.51,517.0,18.63,132.0,4.75,129.0,4.66,86.0,3.1,485.0,17.47,9.0,0.34,1.0,0.03,0.0,0.0,2.0,0.08,20.0,0.72,26.0,0.95,4.0,0.37,18.0,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,654.0,470.0,2584.0,30.0,20.0,0.0,18.0,122.0,188.0,15.0,93.0
48313000400,Texas,Madison,1,4932,1684,0,131.0,2.66,0,0,0,0,0,0,16.5,60245.0,1,1,1,1,1,0,0,0,685.0,2846.0,685.0,267.0,1116.0,267.0,2846.0,57.7,1116.0,22.62,898.0,18.21,365.0,7.4,1422.0,28.82,901.0,18.26,21.0,0.43,0.0,0.0,11.0,0.22,492.0,9.97,804.0,16.31,60.0,3.56,159.0,9.46,685.0,13.89,267.0,5.42,209.0,4.24,98.0,1.99,500.0,10.13,75.0,1.53,7.0,0.13,0.0,0.0,7.0,0.15,97.0,1.96,163.0,3.3,15.0,0.88,41.0,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738.0,1528.0,697.0,2707.0,1309.0,29.0,2.0,21.0,864.0,1469.0,143.0,322.0
48315950100,Texas,Marion,0,2296,971,0,0.0,0.0,0,0,0,0,0,0,14.9,63438.0,0,0,0,0,0,0,0,0,87.0,87.0,,35.0,35.0,,2296.0,100.0,1027.0,44.72,481.0,20.95,434.0,18.9,1638.0,71.34,589.0,25.65,5.0,0.22,1.0,0.04,13.0,0.57,50.0,2.18,29.0,1.26,41.0,4.27,195.0,20.07,2294.0,99.9,1026.0,44.67,480.0,20.92,434.0,18.9,1636.0,71.24,589.0,25.65,5.0,0.22,1.0,0.04,13.0,0.57,50.0,2.18,29.0,1.26,41.0,4.26,195.0,20.05,87.0,3.78,35.0,1.53,9.0,0.38,23.0,1.0,64.0,2.78,15.0,0.65,1.0,0.04,0.0,0.01,0.0,0.0,7.0,0.3,4.0,0.17,1.0,0.08,8.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,897.0,481.0,434.0,1638.0,589.0,5.0,1.0,13.0,50.0,29.0,37.0,179.0
48315950200,Texas,Marion,0,2957,1290,0,0.0,0.0,1,1,0,0,0,1,19.3,47763.0,1,1,0,0,0,1,0,0,593.0,593.0,,221.0,221.0,,2957.0,100.0,1345.0,45.5,541.0,18.3,658.0,22.25,2089.0,70.65,735.0,24.86,10.0,0.34,1.0,0.03,26.0,0.88,96.0,3.25,103.0,3.48,60.0,4.66,221.0,17.17,2957.0,100.0,1345.0,45.5,541.0,18.3,658.0,22.25,2089.0,70.65,735.0,24.86,10.0,0.34,1.0,0.03,26.0,0.88,96.0,3.25,103.0,3.48,60.0,4.66,221.0,17.17,593.0,20.05,221.0,7.47,117.0,3.95,148.0,5.01,456.0,15.44,104.0,3.52,2.0,0.08,0.0,0.0,7.0,0.25,23.0,0.76,18.0,0.62,15.0,1.17,42.0,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.0,541.0,658.0,2089.0,735.0,10.0,1.0,26.0,96.0,103.0,57.0,206.0
48315950300,Texas,Marion,0,3037,1396,0,0.0,0.0,0,0,0,0,0,1,27.3,45500.0,0,0,0,0,0,0,0,0,157.0,157.0,,49.0,49.0,,3037.0,100.0,1346.0,44.32,498.0,16.4,647.0,21.3,2653.0,87.36,213.0,7.01,16.0,0.53,1.0,0.03,39.0,1.28,115.0,3.79,131.0,4.31,72.0,5.19,308.0,22.04,3022.0,99.51,1342.0,44.18,495.0,16.29,643.0,21.16,2640.0,86.91,212.0,6.98,16.0,0.53,1.0,0.03,39.0,1.28,114.0,3.77,128.0,4.22,72.0,5.17,306.0,21.91,157.0,5.17,49.0,1.61,25.0,0.84,41.0,1.34,129.0,4.25,13.0,0.43,7.0,0.23,0.0,0.0,1.0,0.03,7.0,0.24,9.0,0.3,3.0,0.24,16.0,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.0,498.0,647.0,2653.0,213.0,16.0,1.0,39.0,115.0,131.0,70.0,290.0
48315950400,Texas,Marion,0,2256,938,0,167.0,7.4,0,0,0,0,0,1,19.5,49113.0,0,0,0,0,0,0,0,0,,,,,,,1401.0,62.1,756.0,33.53,329.0,14.6,349.0,15.49,791.0,35.04,549.0,24.34,18.0,0.78,0.0,0.0,2.0,0.09,42.0,1.85,45.0,2.01,30.0,3.25,143.0,15.29,440.0,19.49,233.0,10.33,86.0,3.82,131.0,5.81,289.0,12.8,139.0,6.15,4.0,0.18,0.0,0.0,1.0,0.04,7.0,0.32,2.0,0.08,10.0,1.12,44.0,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.0,489.0,531.0,1372.0,788.0,19.0,0.0,7.0,70.0,65.0,48.0,263.0
48317950100,Texas,Martin,0,1362,452,0,0.0,0.0,1,1,0,0,0,1,4.5,66250.0,1,1,0,0,0,1,0,0,960.0,960.0,235.0,303.0,303.0,74.0,1362.0,100.0,430.0,31.59,416.0,30.54,154.0,11.31,1225.0,89.94,18.0,1.32,3.0,0.22,0.0,0.0,18.0,1.32,98.0,7.2,465.0,34.14,0.0,0.0,8.0,1.72,1362.0,100.0,430.0,31.59,416.0,30.54,154.0,11.31,1225.0,89.94,18.0,1.32,3.0,0.22,0.0,0.0,18.0,1.32,98.0,7.2,465.0,34.14,0.0,0.0,8.0,1.72,960.0,70.52,303.0,22.27,304.0,22.35,130.0,9.52,884.0,64.94,10.0,0.73,3.0,0.22,0.0,0.0,1.0,0.07,62.0,4.55,275.0,20.19,0.0,0.0,6.0,1.24,235.0,17.25,74.0,5.45,77.0,5.65,38.0,2.81,210.0,15.41,2.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.73,82.0,6.06,0.0,0.0,1.0,0.31,536.0,416.0,154.0,1225.0,18.0,3.0,0.0,18.0,98.0,465.0,0.0,9.0
48317950200,Texas,Martin,0,3437,1197,0,48.0,1.4,0,0,0,0,0,0,13.5,85385.0,0,0,0,0,0,0,0,0,68.0,68.0,,21.0,21.0,,2410.0,70.12,869.0,25.27,721.0,20.98,306.0,8.9,2025.0,58.92,27.0,0.78,6.0,0.19,3.0,0.09,4.0,0.13,344.0,10.02,1093.0,31.81,0.0,0.0,42.0,3.55,937.0,27.27,323.0,9.41,280.0,8.15,112.0,3.27,827.0,24.05,9.0,0.27,2.0,0.06,3.0,0.09,4.0,0.1,92.0,2.69,305.0,8.89,0.0,0.0,16.0,1.34,68.0,1.97,21.0,0.62,27.0,0.8,7.0,0.2,48.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,19.0,0.54,33.0,0.96,0.0,0.0,1.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.0,1040.0,437.0,2842.0,60.0,9.0,3.0,12.0,511.0,1621.0,0.0,54.0
48319950100,Texas,Mason,0,2164,954,0,3.0,0.14,0,0,0,0,0,1,22.0,36250.0,0,0,0,0,0,0,0,0,,,,,,,1878.0,86.78,1160.0,53.6,460.0,21.25,409.0,18.89,1685.0,77.87,13.0,0.6,3.0,0.13,0.0,0.0,5.0,0.23,172.0,7.95,653.0,30.18,45.0,4.76,124.0,13.04,858.0,39.63,551.0,25.46,207.0,9.56,184.0,8.49,769.0,35.55,3.0,0.13,0.0,0.0,0.0,0.0,3.0,0.14,83.0,3.82,300.0,13.86,19.0,1.94,55.0,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.0,504.0,505.0,1952.0,13.0,4.0,0.0,7.0,188.0,699.0,53.0,132.0
48319950200,Texas,Mason,0,1848,800,0,0.0,0.0,0,0,0,0,0,0,6.3,71042.0,1,1,0,0,0,1,0,0,847.0,847.0,,112.0,112.0,,1838.0,99.44,249.0,13.48,346.0,18.7,473.0,25.6,1769.0,95.75,5.0,0.27,2.0,0.12,0.0,0.0,11.0,0.59,50.0,2.7,165.0,8.93,0.0,0.0,9.0,1.11,1815.0,98.22,246.0,13.32,340.0,18.4,467.0,25.28,1749.0,94.67,5.0,0.27,1.0,0.05,0.0,0.0,11.0,0.58,49.0,2.66,162.0,8.79,0.0,0.0,9.0,1.1,847.0,45.82,112.0,6.07,153.0,8.25,258.0,13.94,815.0,44.12,0.0,0.0,1.0,0.05,0.0,0.0,6.0,0.34,24.0,1.3,65.0,3.52,0.0,0.0,4.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,267.0,347.0,474.0,1779.0,5.0,3.0,0.0,11.0,50.0,165.0,0.0,9.0
